pH,Turbidity,Temperature,Dissolved_Oxygen,Conductivity,Nitrate,Phosphate,Quality
8.113429536089455,4.996702437290534,14.81097696429174,12.299983109899703,268.6774854872727,4.618541963794831,19.439753642495226,0
6.533078898579753,7.4674677251259425,15.480493880769718,6.845119955987116,143.8146419909485,3.037686479401003,2.845979935173857,0
6.873615796380997,5.626667806563331,28.414758713861122,8.46639694369886,199.0177148072184,30.209597537183203,17.825036262963327,0
7.809810604235662,0.8330258311179639,11.534790274905124,11.632806368578184,452.9684833947801,48.305816124637744,6.57419198774903,1
7.251518695607926,1.855802367835554,22.1912164380962,9.8208934452448,244.3399705117436,25.1360654477362,0.25313540423725023,1
8.464965302122215,2.1932818403091914,23.634719041312216,12.385710386348938,348.22106343795247,2.575761296965257,7.825966719661375,0
7.8308095852765085,2.5786425364484487,20.11083446859479,14.612079012228596,366.3862473228133,11.060932803872808,10.183927062761192,0
8.413097817458413,5.654033919505043,23.884637576462744,6.1654668771519745,412.7317100573248,12.239645320788533,2.164408471348107,0
6.902892963291587,5.039657798253935,13.45509292023934,12.095677163980609,173.1200120982524,16.8928564568475,10.753552337485125,0
8.227914056230047,2.0316003836420893,27.052644655430797,7.303441556321145,221.9252538457742,2.1801691793106315,16.38927168353463,0
7.1427046116304505,0.6755484345568707,12.800513789397712,9.144767274075694,279.3345365832722,45.244635024895814,7.55301901678388,1
8.479129616475614,1.7143220447471808,18.016248886314994,5.328627257951398,245.9364244953094,25.778197236074764,7.052896130686044,0
6.815377344146294,9.843813126186033,11.505152026164115,6.359073822926989,493.1620931438759,33.54653964770545,6.7762084046135485,0
7.532679637676653,4.685469497914722,20.904221576348004,8.197772890488997,433.97632128548497,3.3586418447504487,18.46188891767384,1
8.085689067674243,8.673455047021125,23.394916148512785,8.41985805287985,291.8747018481944,2.70577339018247,0.975161975803982,0
7.365284961208072,8.487524666688433,28.82443270190581,13.995852164620958,451.7074504345872,29.32338860202736,8.901522839859107,0
7.436168120375293,5.115195574628737,24.786723917920018,12.41812909266515,239.06117903331872,44.3648005252104,5.291989082994338,0
8.472711591011482,7.066877084605435,20.82205832908302,14.72182968187041,414.33132955610586,26.42410004797735,17.876140507749884,0
7.350616300602306,1.9275201041271228,28.652340343406674,10.990715103352406,189.47023924258144,43.890958628503576,1.9210452716760784,1
7.708144201198127,6.883967049269083,19.56873676081753,7.41713732091318,408.9288180905464,40.54956365276197,8.228855333608216,0
6.609079321350301,2.723845792632895,21.224113061977388,8.276550299216428,282.58136127829135,3.792689289746037,8.136323040621713,0
8.18442016042052,8.320620967541508,21.921970553401913,8.198359232919671,142.99972839689696,10.097873719284495,17.767888350940453,0
7.796336097959087,0.8372413310890992,18.199594517731335,8.264943276632515,209.30498182223292,32.885533457767124,4.309868900819389,1
7.308040205725627,7.731386728852775,26.769653811316484,11.729641731118157,260.90984960942586,22.175069127502077,12.897908206032223,0
6.53233907990904,0.9993690656861953,13.703518776901182,10.308079280904163,399.7171646657749,14.534990682346027,2.6881225377557816,0
7.683337641187007,8.81189236894309,21.09684380743216,8.854241780866444,129.19308589238034,20.931692802398956,19.079514281610855,0
6.525315656968324,3.042045181350037,24.44466512374388,6.490897687287166,363.81879803705584,22.25998231353172,11.860299185445717,0
6.502407227818036,6.543933648305748,28.079523437531545,5.2213916294214595,386.40545637313744,45.527612541079826,12.525134606413406,0
7.732197124298709,4.875022786202798,27.678367928685567,7.188346775876926,361.5685479703006,5.1729141852476515,8.675468033209444,1
6.878034134669108,3.6630314526233896,20.17480578860284,6.074714039686812,404.26785526702224,13.98653734038075,6.845654253326446,0
6.883775099436191,6.454418331834964,22.863229023266832,12.854450308522393,171.26744640913532,26.878240829135695,4.253528589897526,0
7.806543131665487,9.47522980551238,17.88475472258602,6.124979578138854,334.84134202521494,34.914346331529586,12.079755076645178,0
6.607394375878749,0.41269747374621857,19.363555257604006,12.242282373068361,476.4579788815519,31.53186444796218,19.09123490696476,0
7.126811122949112,9.188528558831043,28.12531585146099,8.856586897760828,344.3137079218151,47.082136886869726,7.195819081848061,0
6.798863804284038,6.0908165502101355,28.61407986384948,5.7337838974377595,344.5345387811812,39.78044624097366,17.663137773241083,0
7.660352739593067,8.073143007690524,27.908281161340394,13.127300494315858,394.57585684530756,27.853842098721515,2.9755262569449936,0
7.823530309454791,3.8387495343427758,12.767417236272765,10.796305702366134,233.2816928503436,10.734134583675376,18.722520417636016,1
7.942271707198087,4.7184297483761375,27.001680426612722,7.3576151286357305,380.1903605286162,22.54371157011199,7.009725677961532,1
7.010462433837131,8.68850751801164,28.967274620429606,13.946811743326679,466.493533325286,34.66911220972387,7.594544231866913,0
6.6784995032731675,4.148479698098231,17.224993891472096,5.452583138705514,104.3581892101372,41.89810874180424,9.256845140686565,0
6.657367313883796,5.34659566749085,20.372925788433385,7.018196081977629,448.0452164435461,47.98681122111937,14.364885398953005,0
7.352303096901448,0.20194923084332905,25.581905116259918,12.52046927805861,187.44733250354363,30.27263830689588,14.393068673780704,0
8.39168881812543,1.5859800583804229,21.241562751312976,12.093779303098891,282.3693094801501,26.345968365221623,9.591771694393305,0
6.935458068494049,6.416865079747998,29.869670434124988,7.8927169372447805,440.9391203810552,0.8845961560574156,10.463057986278718,0
7.013483202683099,7.169769010638771,19.114267303136568,5.620248753527831,429.5648509826516,3.604953457508997,0.6002097554828234,0
6.701777604211718,5.8260093678449945,24.27885422414755,13.580780722249438,456.77099125042236,7.805249881870013,6.085934031166513,0
7.711140547787861,1.4331003627561067,25.851822803930883,8.136976380699025,476.1667170530104,2.7379965594814037,6.920341484612189,1
7.859745747894349,4.454054285778348,19.88200831516879,6.957134149282652,278.86278270870343,20.043161940246325,11.174545374515187,0
7.78586241632152,3.550947663631898,27.139676114227516,10.16061822360977,362.54552432040276,16.84392725694361,11.16599534742609,1
8.222260486089562,4.956613440350884,20.92309182414393,14.102271992824473,256.1913762104427,31.867707893419645,14.197995954557463,0
7.472851670052144,8.703290345540942,18.23301593603263,5.435465778433754,240.28668699686634,26.783255396670135,14.340545924361619,0
6.768914081534129,7.758614386586519,12.15647347703894,12.658040880308878,272.6381642390678,29.798537969392985,4.70421448424166,0
7.078810261408825,0.8398950138915895,17.86827152700848,10.724732279387089,397.2304539130704,23.598860146882707,15.403743022096494,1
7.824859946842704,8.903091977745643,24.678729094665684,9.25449116551817,300.5762988566212,13.886857427712856,0.392071360925641,0
7.72624394748312,4.717671511498236,28.425728233602147,12.4408044410506,425.6238697793368,47.64126574732385,14.32323769213441,0
7.5620062594859245,7.438621448859984,15.033588077206206,14.658244244416323,398.0873908784623,4.3204579880069485,2.041222070388462,0
7.865928837377375,1.4003923126435214,17.10471034661005,7.29206211162691,108.19138444975974,46.94454997326536,14.59296416842438,1
7.7747817007465985,6.707195257070481,13.079219882088523,6.436473650721196,352.09526284246465,15.561902343236733,10.542361811368085,0
8.262649778929903,2.3632601760945793,23.814457884579376,14.12881745222697,274.6284493234364,25.63307226836487,8.745090013661843,0
7.672032754956593,4.383808971409316,29.203768600198504,11.689530774573036,282.6515956604566,5.442116141377307,13.813327795228581,1
8.057202717401113,0.1686287008210441,22.819044396963513,9.37986021561966,427.3492215479579,3.546553418550463,0.7274166749446542,0
6.9974143119329355,1.5161063793047602,22.34153060012453,10.732595702642831,319.04319443387067,21.477272435930146,4.469406513511567,0
7.856365169178136,0.9208049312361977,21.06979861000868,12.45613905176244,454.24872938357885,37.08486881898391,12.32880284935308,0
8.304388236765352,2.3974417293825843,11.76911481371073,12.730318987057172,385.12223695667615,13.468238877427446,16.94430813261636,0
7.271464655799667,1.0001809002432227,24.590076528587673,14.198941808189646,321.13600350562115,28.117394446766003,7.622152738902339,0
8.058208374677292,6.919100266195619,22.040990870987017,9.268427888956227,401.8151904604415,13.932517026140918,5.175229452671141,0
7.94957860239087,0.2903990220921937,23.229535377125742,7.93410910019395,115.33962037016292,19.43065304465204,10.374728715779886,1
6.619052393743645,6.1774050062499795,27.97622186054843,11.39664266789842,110.8334619312831,45.322315923691235,12.446305047736828,0
7.663016619248145,1.4070783082557425,25.679215741220357,9.157278992795304,133.33973076834081,42.79198127474598,8.40206062811493,1
6.760378698401604,9.451614571778968,25.618305043090523,10.945984539489778,275.02613005885706,25.800877170881492,17.534213653195103,0
8.434638344461183,9.330940731098543,28.54367537758695,9.199857984559502,194.18005825077725,11.905281373603938,10.468774177200268,0
8.122815005401312,2.255031025209626,29.798699029259993,6.529957866781745,493.7045177663138,9.659195636651141,0.7164717514117003,0
6.71944760249424,6.144212982230295,21.625654639221192,9.694267516589584,316.9160556045467,47.70436765178571,4.461079094123807,0
6.743503995295357,0.28005319472458434,12.177632320623315,11.909178219410329,364.9662984324634,10.135829825534376,9.012940618356291,0
7.6889477098252375,9.31788543051174,19.182598155508728,12.992838076676499,211.52805449867867,40.40841554562696,13.954510380338668,0
7.189778348346366,5.229873081917097,25.752022929232886,9.933262767965468,228.7187634350435,18.448510476776864,4.395044875851777,0
6.569811718146219,0.43223151417778993,10.554506495236984,6.652378902104009,234.18476565646236,49.28299237791192,19.52514879434842,0
7.583283015666106,3.424999930081374,11.137748767122982,9.146877096494315,379.4942820601202,18.407787018139395,6.3711651637616695,1
7.275690199371693,0.768494618612342,11.343155647656427,12.862939288416982,289.4824830757234,17.575831245536307,10.649604137211767,0
6.702152984743485,3.9294443937335988,24.620715166566214,9.128592706170728,307.0734610120298,31.873181443881155,0.3793276946208235,0
8.103840784511965,6.699263421613231,20.023332571263442,11.965307936042223,336.80119286373815,48.07584033134096,17.697814428616088,0
8.330153530557611,4.698899080414396,17.377958870411874,10.072136816780898,407.5246624952868,48.81048028982165,15.776693070503669,0
8.01318786802826,3.837221747194545,12.11234090523472,7.412231251093967,136.14789940499125,35.36030732334926,3.9091600859118536,0
8.144844620032554,1.191570455404648,24.64480500411778,12.961505080230744,410.74956488752866,37.73031828181768,18.66473382479686,0
6.932981134532235,2.4493904569365634,16.420396211017994,5.84213454070687,325.2940275500719,28.170108798651384,6.316795275948093,0
7.027145901837202,1.0014328773835113,15.306481401293343,10.248902827551506,367.63817794210286,37.78878695661659,13.843725767602342,1
6.9170550805983755,8.074987316566608,23.04638403107102,7.088910342434049,231.0207059363048,42.988982748524826,16.379526360331997,0
8.030126862731128,1.3523982798472256,21.180217851936835,5.670656285413757,263.75473472657967,24.304765159751163,14.818289224743618,0
8.395834157868993,5.953733665488935,17.248212836266035,10.029339370832488,192.46632786156812,30.99311314150515,18.351655680596824,0
7.933674413467806,3.427404135888459,22.82974941611176,9.995621559349235,491.7199989669621,26.865834761652387,17.28549520681417,1
8.262933529759112,2.259783846551835,15.424430407682364,12.069009016757208,298.8011890041266,28.123530676433862,19.8922302818322,0
7.777398189766345,6.394684394921038,25.896605232086536,12.447506930519049,498.43076631863914,44.502395493697044,3.652228251522911,0
7.275319801117599,4.570023093769406,14.586379006153079,12.277914886928968,295.9143912245065,17.78084151027851,6.095236024534001,0
7.351523229860611,4.0014546728455915,13.176753907640313,9.09558732916755,187.90050575362693,10.40920128003121,12.7245173486326,1
6.6506428643348094,5.928520048922215,25.6487881899775,11.316897872265626,302.9809586947427,22.814005513681458,14.660943717831675,0
6.562914390492052,4.912676284900007,24.157840613958662,10.769452426439603,115.83822871963112,10.404259524063258,10.692101091114184,0
7.890951208378155,3.0348420855156077,13.652779514035968,9.215617561169196,461.9079205687805,24.920021283100958,1.4785672977322983,1
7.376857784022361,5.590612877652516,12.32491505379876,10.972126941859932,427.42010047777643,45.17540526785293,16.83190453600764,0
7.604430136109259,6.694985765506946,26.767981769733844,14.472478767062626,390.3282082777139,30.87167602412389,19.21748712042544,0
7.615322495244833,0.2669315858685428,25.53196964393376,6.928937436813774,343.930686176984,42.771642665153884,8.110336876527896,0
7.054751626666603,4.658717289076754,16.545147473993286,14.057720957855263,331.9336934681453,8.30954598077559,4.496249633976921,0
7.451785021658981,0.5768328458354377,23.16394816426733,5.534555139831983,498.69128563178515,45.04367962685884,0.38627509924175074,0
7.4415204433354045,1.8640541406811106,12.483203730956216,8.083892129016608,211.19897360797518,30.089358220355788,4.745980721871705,1
7.276854442455714,5.605087340779731,20.140953180953563,7.881452486115283,411.87374614623116,1.58798943702399,13.998375496768444,0
8.141350766802141,8.661889152655807,10.374605841208398,11.263651078809058,332.56190808546296,31.65594776425184,18.231787753454608,0
7.402328007375192,8.828056791884848,17.83203761843111,6.312249517772903,490.3522175035541,47.5698478130459,1.8702613286353165,0
7.707289049011976,0.6994401013863127,11.496856429428101,13.823476118397537,431.12127331930094,3.9583500237681033,11.065183743238599,0
8.291040240761653,4.191050862867066,19.502943603137652,13.285514084650412,499.4100451958371,29.122806523478605,13.910624970236647,0
8.232467245717846,5.8300648300455125,18.433632937057887,11.520658196852779,335.32999778497856,45.773930143485735,5.527616422125372,0
8.28084440755833,1.470699045503434,18.88770053276112,9.584138317921978,181.81758301797402,0.484758416718728,11.397940783406039,0
7.0400099929300275,7.654322167447717,10.906626040959882,14.329560421420783,301.47481427789353,31.54564632329116,14.304968520115457,0
6.569964976616125,7.442352584372388,17.232326825636648,13.30746554720556,384.4444536202298,23.745114591548134,16.754384862707536,0
7.022133599790658,9.033410137067946,25.12967698199833,9.993151480812449,409.7441544726352,17.34946593243053,9.049997016399619,0
7.0574146912414175,0.08486012083443017,17.378287467072404,12.018733544543112,100.20399560637743,31.376824497268803,14.957144378379212,0
8.318720653449937,2.1668424398900266,24.303439052191614,10.669299521796844,302.0108354009176,2.6351047293708465,6.035659434796994,0
7.798485465675942,8.271867142453218,17.389574472674667,10.879422383882645,194.09383198825861,37.65315231437001,4.2609349354431725,0
6.663407919204458,6.705800508269354,18.46478882980373,8.309760694374713,449.9647333019154,0.22397384598538128,3.7462749218133484,0
6.770757192022202,8.943898536984907,21.277842256585323,9.620846046248968,161.16217762009143,15.346787189617611,7.177454636514524,0
6.811352251083951,0.5717965453026652,29.01363873614165,5.781214307897442,366.58249982993334,25.19793188423392,0.7175936357769808,0
7.760843496337847,5.969639657164429,12.177208932933103,8.573486916645924,206.42487612996993,18.851112528327583,5.659836753304994,0
7.970828051014006,5.690465748936742,10.658275373223473,11.95828515362152,242.6168572857089,15.373796760279124,13.044456488864565,0
8.219287821130791,0.3567441636053237,22.159143676200905,14.532160305061863,476.22370430273793,41.541757273404805,12.958380943202734,0
8.381273101612486,5.135220769124835,28.981941778568526,14.630641127630202,196.17925016323179,46.741628713595446,1.4710761298298247,0
6.9034091147728835,6.095203113099243,29.7944626510943,10.557228691248916,138.00110472917225,43.68563424529444,5.748312341612403,0
7.119544969448098,1.9129317420210723,19.683284947840036,11.06622251809582,127.71396057769033,26.121565652499985,11.391153293558434,1
6.9806457614896615,2.7332958312466293,19.36163242170197,6.857211855009675,301.84604403978483,44.20820875967415,6.371042750062057,0
7.217523134932275,6.40347346297737,22.899275414903926,11.953081080935307,356.68459291371516,46.043078259077184,8.35976048377747,0
8.329330214847499,4.683009475999583,21.112695144099398,5.706587926743863,230.91745742835488,20.4619198523731,14.25621514231528,0
7.650225133878723,8.580136575683268,22.681761152282363,7.846856857994445,376.1038967172323,14.17229297527227,0.18533658913260087,0
7.976383794648998,3.4238176600918835,27.479988510757885,11.683633472854423,124.41348742929512,4.913260290666016,5.52787088176861,1
7.480238472253564,2.6665965838820114,24.926123389752185,8.103101315434893,442.9338579691507,23.95459605246145,2.8474448757003334,1
6.557715826672249,9.848659403448428,19.937547833735913,5.498468741144543,426.62688389569513,47.31484602192207,2.5521836552898347,0
6.628390971995628,9.111357701300834,19.237289180003394,13.318704093509638,494.19850855683427,28.045376403518553,19.18080432894494,0
7.5758460625357715,0.2899274499897986,22.79203497026232,8.10330007134563,474.60199236073817,33.378105089308576,7.531206631248355,1
7.937578069640051,7.707286153065659,19.11412568840595,5.631052248586784,242.47886556757123,5.64419092459238,10.541771698192797,0
6.930661055057463,1.1033477382520296,19.155587025312798,5.747881645028652,259.71015360623085,7.175983207112813,14.676437741392652,0
7.943819147984608,0.2748519482937095,10.326118035730097,7.517587987887536,398.3859389913038,23.223663097983625,0.9489494972010037,1
8.121331546967024,2.7369551596634887,13.481282748146167,6.780159472215263,153.6331087819933,47.56323994918629,4.820452771153967,0
7.323794956724223,2.693458790611043,19.770272799915062,12.743001177801508,225.60588409793394,18.039232079576443,16.64295574687425,0
7.99283846568821,8.193187623469647,26.453069181007383,8.216840466670345,147.4163747902593,43.87420206587668,17.23981226355762,0
7.30805990065692,7.106672459428351,15.574540134542483,13.046957850398325,281.9545796291326,6.014429671285576,7.459018412816041,0
7.85670125891004,9.816094273320143,20.452868662622983,6.738459978231528,320.8017119541271,30.850860346685504,7.497231993035365,0
8.027994098639086,7.115129003118184,16.899241695184642,9.928791795440837,184.46418798510098,30.03064884552591,15.137937542177637,0
8.483853236616222,4.182555532560479,12.09607979079178,11.880371335531288,110.652674765642,42.99373750351342,5.901404534997383,0
7.190793324127192,6.989276609452169,29.16596966142601,11.519908538658548,387.74233270020926,0.16583522024507524,2.3418816227999617,0
